time_ms,heading,roll,pitch,ax,ay,az,gx,gy,gz
1341346,184.31,-3.69,-17.31,-0.650,3.060,9.410,-0.062,0.062,-0.125
1341368,184.31,-3.69,-17.31,-0.660,3.050,9.390,0.125,-0.125,-0.062
1341390,184.31,-3.69,-17.31,-0.660,3.060,9.370,0.187,0.062,-0.062
1341416,184.31,-3.69,-17.31,-0.670,3.030,9.380,0.125,0.062,-0.062
1341438,184.31,-3.69,-17.31,-0.650,3.060,9.400,0.125,0.000,0.062
1341460,184.31,-3.69,-17.31,-0.650,3.050,9.410,0.000,0.000,0.000
1341486,184.31,-3.69,-17.31,-0.660,3.060,9.380,0.062,0.000,0.062
1341508,184.31,-3.69,-17.31,-0.650,3.060,9.380,-0.062,-0.062,0.125
1341530,184.31,-3.69,-17.31,-0.660,3.080,9.360,-0.062,0.000,-0.062
1341557,184.31,-3.69,-17.31,-0.650,3.060,9.370,0.125,-0.125,-0.062
1341579,184.31,-3.69,-17.31,-0.650,3.040,9.380,0.125,0.000,0.125
1341601,184.31,-3.69,-17.31,-0.650,3.060,9.380,0.125,-0.062,0.000
1341623,184.31,-3.69,-17.31,-0.650,3.050,9.400,0.000,0.000,0.062
1341648,184.31,-3.69,-17.31,-0.630,3.060,9.400,-0.125,0.125,-0.062
1341670,184.31,-3.69,-17.31,-0.680,3.080,9.390,-0.062,0.062,-0.062
1341695,184.31,-3.69,-17.31,-0.670,3.050,9.390,-0.062,-0.062,0.000
1341718,184.31,-3.69,-17.31,-0.660,3.060,9.390,0.000,-0.125,0.000
1341740,184.31,-3.69,-17.31,-0.650,3.050,9.380,0.125,-0.062,-0.062
1341763,184.31,-3.69,-17.31,-0.630,3.060,9.380,0.250,0.000,0.000
1341788,184.31,-3.69,-17.31,-0.650,3.080,9.370,0.062,0.187,-0.062
1341810,184.31,-3.69,-17.31,-0.660,3.050,9.400,-0.062,0.125,0.000
1341832,184.31,-3.69,-17.31,-0.640,3.070,9.390,-0.187,-0.062,0.000
1341858,184.31,-3.69,-17.31,-0.650,3.060,9.370,-0.187,-0.062,-0.125
1341880,184.31,-3.69,-17.31,-0.670,3.050,9.380,-0.125,0.125,0.000
1341902,184.31,-3.69,-17.31,-0.660,3.080,9.380,0.312,-0.250,0.000
1341924,184.31,-3.69,-17.31,-0.650,3.040,9.390,0.437,0.000,-0.062
1341949,184.31,-3.69,-17.31,-0.660,3.070,9.370,0.375,-0.062,0.125
1341971,184.31,-3.69,-17.31,-0.640,3.060,9.420,0.187,0.125,-0.125
1341995,184.31,-3.69,-17.31,-0.690,3.070,9.380,-0.062,-0.125,-0.062
1342019,184.31,-3.69,-17.31,-0.650,3.050,9.380,-0.375,-0.125,0.000
1342041,184.31,-3.69,-17.31,-0.660,3.050,9.400,-0.312,0.062,-0.062
1342063,184.31,-3.69,-17.31,-0.630,3.040,9.390,-0.187,-0.125,0.062
1342089,184.31,-3.69,-17.31,-0.640,3.040,9.380,0.250,0.000,-0.062
1342111,184.31,-3.69,-17.31,-0.660,3.070,9.400,0.375,0.250,-0.125
1342133,184.31,-3.69,-17.31,-0.650,3.080,9.400,0.375,0.250,0.062
1342159,184.31,-3.69,-17.31,-0.650,3.070,9.400,-0.125,0.000,-0.062
1342181,184.31,-3.69,-17.31,-0.660,3.050,9.410,-0.187,-0.062,0.000
1342203,184.31,-3.69,-17.31,-0.630,3.060,9.400,-0.187,-0.062,-0.062
1342225,184.31,-3.69,-17.31,-0.670,3.060,9.360,0.000,0.062,0.000
1342250,184.31,-3.69,-17.31,-0.650,3.050,9.340,0.250,0.000,0.000
1342272,184.31,-3.69,-17.31,-0.660,3.060,9.390,0.187,0.000,0.000
1342296,184.31,-3.69,-17.31,-0.660,3.060,9.380,0.250,0.000,0.000
1342320,184.31,-3.69,-17.31,-0.640,3.070,9.420,0.062,0.125,0.000
1342342,184.31,-3.69,-17.31,-0.660,3.070,9.400,-0.125,0.000,-0.062
1342364,184.31,-3.69,-17.31,-0.650,3.050,9.370,-0.187,0.062,-0.125
1342390,184.31,-3.69,-17.31,-0.640,3.050,9.380,-0.250,0.125,-0.062
1342412,184.31,-3.69,-17.31,-0.690,3.040,9.450,-0.125,0.000,0.000
1342434,184.31,-3.69,-17.31,-0.670,3.070,9.430,0.187,0.000,0.062
1342460,184.31,-3.69,-17.37,-0.640,3.070,9.360,0.625,-0.062,0.000
1342482,184.31,-3.69,-17.37,-0.630,3.060,9.340,0.500,0.250,0.000
1342504,184.31,-3.69,-17.37,-0.650,3.050,9.380,-0.125,-0.062,0.062
1342526,184.31,-3.69,-17.37,-0.670,3.050,9.390,-0.312,-0.062,0.062
1342551,184.31,-3.69,-17.37,-0.660,3.070,9.400,-0.312,0.312,0.000
1342573,184.31,-3.69,-17.37,-0.650,3.070,9.420,-0.187,0.062,0.000
1342596,184.31,-3.69,-17.37,-0.670,3.080,9.380,0.125,-0.125,-0.062
1342621,184.31,-3.69,-17.37,-0.660,3.060,9.350,0.250,0.062,-0.062
1342643,184.31,-3.69,-17.37,-0.660,3.060,9.360,0.437,-0.062,0.125
1342665,184.31,-3.69,-17.37,-0.640,3.090,9.390,0.250,-0.125,0.062
1342691,184.31,-3.69,-17.37,-0.660,3.070,9.370,0.000,0.125,-0.187
1342713,184.31,-3.69,-17.37,-0.660,3.060,9.420,-0.125,0.000,-0.125
1342735,184.31,-3.69,-17.37,-0.670,3.070,9.370,0.000,0.187,0.000
1342761,184.31,-3.69,-17.37,-0.650,3.050,9.370,-0.250,-0.125,0.062
1342783,184.31,-3.69,-17.37,-0.650,3.030,9.360,-0.125,-0.062,0.062
1342805,184.31,-3.69,-17.37,-0.650,3.050,9.380,0.187,0.062,-0.125
1342827,184.31,-3.69,-17.37,-0.670,3.090,9.390,0.375,0.062,-0.125
1342852,184.31,-3.69,-17.37,-0.660,3.050,9.390,-0.125,0.062,0.000
1342874,184.31,-3.69,-17.37,-0.690,3.090,9.420,-0.062,-0.125,0.062
1342896,184.31,-3.69,-17.37,-0.650,3.050,9.400,-0.125,-0.062,0.000
1342922,184.31,-3.69,-17.37,-0.620,3.060,9.370,-0.125,0.125,0.062
1342944,184.31,-3.69,-17.37,-0.640,3.040,9.380,-0.062,0.062,0.125
1342966,184.31,-3.69,-17.37,-0.660,3.070,9.390,0.062,0.062,-0.062
1342992,184.31,-3.69,-17.37,-0.650,3.070,9.380,0.000,-0.125,-0.062
1343014,184.31,-3.69,-17.37,-0.670,3.100,9.380,0.125,-0.125,0.062
1343036,184.31,-3.69,-17.37,-0.660,3.090,9.410,0.062,-0.125,0.062
1343062,184.31,-3.69,-17.37,-0.640,3.060,9.370,0.000,0.062,-0.062
1343084,184.31,-3.69,-17.37,-0.670,3.040,9.380,0.000,0.125,0.062
1343106,184.31,-3.69,-17.37,-0.660,3.050,9.390,0.062,0.062,-0.062
1343128,184.31,-3.69,-17.37,-0.640,3.050,9.360,-0.062,0.062,0.000
1343153,184.31,-3.69,-17.37,-0.650,3.060,9.410,0.062,0.125,-0.062
1343175,184.31,-3.69,-17.37,-0.650,3.050,9.380,0.062,-0.125,0.000
1343197,184.31,-3.69,-17.37,-0.670,3.060,9.380,0.250,-0.062,-0.062
1343223,184.31,-3.69,-17.37,-0.640,3.080,9.380,0.062,0.187,-0.062
1343245,184.31,-3.69,-17.37,-0.660,3.050,9.380,0.062,0.062,-0.062
1343267,184.31,-3.69,-17.37,-0.630,3.020,9.380,-0.187,0.062,0.000
1343293,184.31,-3.69,-17.37,-0.630,3.100,9.300,-0.062,0.062,0.000
1343315,184.31,-3.69,-17.37,-0.690,3.040,9.380,-0.750,0.562,-0.187
1343337,184.31,-3.69,-17.31,-0.680,3.070,9.480,-0.500,-0.187,0.000
1343364,184.31,-3.69,-17.31,-0.600,3.040,9.360,0.437,-0.500,0.250
1343386,184.31,-3.69,-17.37,-0.600,3.040,9.260,0.687,0.437,-0.250
1343408,184.31,-3.69,-17.37,-0.700,3.060,9.380,0.562,0.750,-0.250
1343430,184.31,-3.69,-17.37,-0.740,3.090,9.440,0.000,-0.062,0.125
1343454,184.31,-3.69,-17.37,-0.630,3.070,9.370,-0.375,-0.312,0.000
1343476,184.31,-3.69,-17.37,-0.650,3.070,9.360,-0.312,-0.187,0.000
1343498,184.31,-3.69,-17.37,-0.660,3.080,9.420,-0.437,0.187,-0.062
1343524,184.31,-3.69,-17.37,-0.660,3.040,9.380,-0.187,-0.062,-0.062
1343546,184.31,-3.69,-17.37,-0.630,3.050,9.370,0.312,0.125,0.125
1343568,184.31,-3.69,-17.37,-0.650,3.080,9.380,0.625,0.125,0.000
1343594,184.31,-3.69,-17.37,-0.680,3.110,9.380,0.437,0.062,0.062
1343616,184.31,-3.69,-17.37,-0.670,3.090,9.380,0.000,0.125,-0.062
1343638,184.31,-3.69,-17.37,-0.670,3.090,9.400,-0.250,0.000,0.062
1343665,184.31,-3.69,-17.37,-0.640,3.040,9.400,-0.750,-0.062,-0.125
1343687,184.31,-3.69,-17.37,-0.650,3.050,9.380,-0.437,-0.125,-0.062
1343710,184.31,-3.69,-17.37,-0.630,3.040,9.380,0.125,-0.062,-0.062
1343732,184.31,-3.69,-17.37,-0.650,3.070,9.400,0.687,0.312,0.125
1343756,184.31,-3.69,-17.37,-0.650,3.070,9.380,0.562,0.125,0.125
1343778,184.31,-3.69,-17.37,-0.650,3.060,9.380,0.312,-0.062,0.125
1343805,184.31,-3.69,-17.37,-0.650,3.080,9.400,-0.500,-0.062,-0.062
1343827,184.31,-3.69,-17.37,-0.660,3.060,9.410,-0.875,-0.250,0.000
1343849,184.31,-3.69,-17.37,-0.650,3.050,9.390,-0.687,-0.125,0.062
1343876,184.31,-3.69,-17.37,-0.690,3.050,9.370,-0.062,0.187,-0.062
1343898,184.31,-3.69,-17.37,-0.660,3.060,9.350,0.687,0.437,-0.062
1343922,184.31,-3.69,-17.37,-0.650,3.080,9.380,0.687,0.062,0.000
1343946,184.31,-3.69,-17.37,-0.660,3.070,9.380,0.375,0.062,0.000
1343968,184.31,-3.69,-17.37,-0.650,3.090,9.400,-0.062,0.000,-0.125
1343990,184.31,-3.69,-17.37,-0.670,3.080,9.380,-0.437,-0.250,-0.062
1344016,184.31,-3.69,-17.37,-0.670,3.040,9.380,-0.437,0.000,-0.062
1344038,184.31,-3.69,-17.37,-0.670,3.050,9.360,-0.125,0.062,-0.062
1344060,184.31,-3.69,-17.37,-0.660,3.050,9.380,0.187,0.125,0.125
1344082,184.31,-3.69,-17.37,-0.660,3.050,9.380,0.375,0.125,0.125
1344107,184.31,-3.69,-17.37,-0.640,3.060,9.390,0.500,0.062,0.062
1344129,184.31,-3.69,-17.37,-0.650,3.070,9.400,0.062,0.000,-0.125
1344153,184.31,-3.69,-17.37,-0.650,3.070,9.390,-0.312,-0.062,-0.062
1344177,184.31,-3.69,-17.37,-0.680,3.050,9.410,-0.250,0.187,0.000
1344199,184.31,-3.69,-17.37,-0.670,3.030,9.370,-0.062,0.187,0.000
1344221,184.31,-3.69,-17.37,-0.650,3.050,9.380,0.125,-0.187,-0.062
1344247,184.31,-3.69,-17.37,-0.650,3.050,9.380,0.437,0.125,0.000
1344269,184.31,-3.69,-17.37,-0.680,3.070,9.400,0.250,0.125,-0.062
1344291,184.31,-3.69,-17.37,-0.660,3.060,9.390,0.062,0.062,0.000
1344317,184.31,-3.69,-17.37,-0.600,3.070,9.340,-0.062,0.000,-0.062
1344339,184.31,-3.69,-17.37,-0.700,3.050,9.410,-0.562,0.437,-0.187
1344361,184.31,-3.69,-17.37,-0.760,3.050,9.550,-0.687,0.250,-0.187
1344383,184.31,-3.69,-17.37,-0.720,3.060,9.400,0.562,-0.875,0.625
1344408,184.31,-3.69,-17.37,-0.540,3.070,9.270,0.687,-0.187,0.312
1344430,184.31,-3.69,-17.37,-0.630,3.030,9.340,0.125,0.375,-0.312
1344454,184.31,-3.69,-17.37,-0.740,3.090,9.470,0.437,0.562,-0.062
1344478,184.31,-3.69,-17.37,-0.630,3.080,9.360,0.250,-0.125,0.187
1344500,184.31,-3.69,-17.37,-0.620,3.040,9.350,-0.375,-0.375,-0.062
1344523,184.31,-3.69,-17.37,-0.650,3.080,9.400,-0.187,0.062,0.062
1344548,184.31,-3.69,-17.37,-0.650,3.060,9.370,-0.250,-0.125,0.062
1344570,184.31,-3.69,-17.37,-0.630,3.010,9.340,0.062,-0.125,0.000
1344592,184.31,-3.69,-17.37,-0.660,3.070,9.390,0.125,0.312,0.125
1344618,184.31,-3.69,-17.37,-0.680,3.060,9.410,0.187,0.000,0.062
1344640,184.31,-3.69,-17.37,-0.630,3.060,9.380,0.000,-0.187,0.062
1344662,184.31,-3.69,-17.37,-0.640,3.060,9.390,0.000,0.000,0.000
1344684,184.31,-3.69,-17.37,-0.650,3.080,9.390,0.062,0.062,-0.062
1344709,184.31,-3.69,-17.37,-0.680,3.060,9.380,0.125,0.187,-0.125
1344731,184.31,-3.69,-17.37,-0.680,3.080,9.350,0.187,0.125,0.062
1344755,184.31,-3.69,-17.37,-0.650,3.050,9.380,0.062,0.187,0.000
1344779,184.31,-3.69,-17.37,-0.660,3.040,9.400,-0.125,0.187,0.000
1344801,184.31,-3.69,-17.37,-0.680,3.060,9.390,0.000,0.250,0.000
1344823,184.31,-3.69,-17.37,-0.660,3.080,9.390,-0.187,0.125,0.062
1344849,184.31,-3.69,-17.37,-0.660,3.080,9.380,0.000,0.125,0.000
1344871,184.31,-3.69,-17.37,-0.660,3.050,9.380,-0.062,0.125,0.000
1344893,184.31,-3.69,-17.37,-0.670,3.050,9.390,0.000,-0.125,0.062
1344919,184.31,-3.69,-17.37,-0.660,3.080,9.400,0.187,-0.062,0.000
1344941,184.31,-3.69,-17.37,-0.650,3.070,9.360,0.062,0.125,0.000
1344963,184.31,-3.69,-17.37,-0.660,3.060,9.390,0.062,0.125,0.062
1344985,184.31,-3.69,-17.37,-0.660,3.060,9.370,0.125,0.062,0.000
1345010,184.31,-3.69,-17.37,-0.660,3.030,9.380,-0.062,0.000,0.062
1345032,184.31,-3.69,-17.37,-0.640,3.040,9.370,-0.125,0.000,0.062
1345056,184.31,-3.69,-17.37,-0.640,3.050,9.390,0.062,-0.125,0.062
1345080,184.31,-3.69,-17.37,-0.670,3.040,9.400,0.000,0.125,0.125
1345102,184.31,-3.69,-17.37,-0.650,3.040,9.370,-0.062,-0.062,-0.062
1345124,184.31,-3.69,-17.37,-0.650,3.070,9.390,0.062,0.062,0.000
1345150,184.31,-3.69,-17.37,-0.660,3.060,9.400,0.187,0.062,-0.187
1345172,184.31,-3.69,-17.37,-0.640,3.080,9.380,0.062,0.000,0.062
1345194,184.31,-3.69,-17.37,-0.660,3.070,9.370,-0.062,0.062,-0.125
1345220,184.31,-3.69,-17.37,-0.660,3.040,9.370,0.062,0.062,-0.062
1345242,184.31,-3.69,-17.37,-0.650,3.060,9.380,0.000,-0.062,-0.062
1345264,184.31,-3.69,-17.37,-0.650,3.070,9.390,0.062,0.125,0.000
1345286,184.31,-3.69,-17.37,-0.650,3.090,9.420,0.125,-0.062,0.062
1345311,184.31,-3.69,-17.37,-0.650,3.060,9.360,0.062,-0.125,0.062
1345333,184.31,-3.69,-17.37,-0.660,3.080,9.410,0.000,-0.062,0.000
1345356,184.31,-3.69,-17.37,-0.650,3.050,9.380,-0.125,0.125,-0.062
1345381,184.31,-3.69,-17.37,-0.640,3.050,9.380,-0.062,-0.125,0.000
1345403,184.31,-3.69,-17.37,-0.640,3.060,9.390,0.125,-0.125,0.000
1345425,184.31,-3.69,-17.37,-0.640,3.060,9.390,0.000,0.125,-0.062
1345451,184.31,-3.69,-17.37,-0.670,3.070,9.380,0.062,0.125,0.000
1345473,184.31,-3.69,-17.37,-0.640,3.070,9.380,0.062,0.000,0.062
1345495,184.31,-3.69,-17.37,-0.660,3.050,9.350,-0.125,0.062,-0.062
1345521,184.31,-3.69,-17.37,-0.670,3.060,9.390,0.062,0.000,-0.062
1345543,184.31,-3.69,-17.37,-0.650,3.040,9.390,-0.062,-0.062,-0.062
1345565,184.31,-3.69,-17.37,-0.680,3.050,9.400,0.062,0.062,0.000
1345587,184.31,-3.69,-17.37,-0.660,3.040,9.400,-0.062,0.000,0.062
1345612,184.31,-3.69,-17.37,-0.660,3.050,9.400,-0.125,0.000,0.000
1345634,184.31,-3.69,-17.37,-0.660,3.060,9.410,0.000,0.000,0.062
1345657,184.31,-3.69,-17.37,-0.660,3.090,9.410,0.062,0.062,-0.062
1345682,184.31,-3.69,-17.37,-0.650,3.060,9.390,0.000,-0.062,0.062
1345704,184.31,-3.69,-17.37,-0.660,3.050,9.390,0.125,-0.250,0.125
1345726,184.31,-3.69,-17.37,-0.620,3.070,9.400,0.125,0.000,0.125
1345752,184.31,-3.69,-17.37,-0.650,3.050,9.380,0.000,0.062,-0.125
1345774,184.31,-3.69,-17.37,-0.660,3.050,9.400,-0.062,0.125,-0.062
1345796,184.31,-3.69,-17.37,-0.680,3.050,9.380,0.062,0.125,0.000
1345822,184.31,-3.69,-17.37,-0.650,3.050,9.390,-0.125,-0.125,0.062
1345844,184.31,-3.69,-17.37,-0.650,3.070,9.380,-0.062,-0.187,0.000
1345866,184.31,-3.69,-17.37,-0.660,3.070,9.380,0.000,0.000,0.000
1345888,184.31,-3.69,-17.37,-0.640,3.050,9.390,0.000,0.125,0.000
1345913,184.31,-3.69,-17.37,-0.670,3.070,9.380,0.125,0.000,-0.062
1345935,184.31,-3.69,-17.37,-0.680,3.060,9.390,0.062,0.125,-0.125
1345957,184.31,-3.69,-17.37,-0.640,3.070,9.380,-0.062,0.062,0.000
1345983,184.31,-3.69,-17.37,-0.680,3.040,9.390,-0.062,0.125,0.000
1346005,184.31,-3.69,-17.37,-0.660,3.060,9.420,0.125,-0.062,-0.062
1346027,184.31,-3.69,-17.37,-0.660,3.060,9.410,0.062,-0.062,-0.125
1346053,184.31,-3.69,-17.37,-0.650,3.060,9.390,0.000,-0.125,0.000
1346075,184.31,-3.69,-17.37,-0.650,3.080,9.390,0.000,0.125,-0.125
1346097,184.31,-3.69,-17.37,-0.670,3.080,9.400,0.000,-0.125,0.000
1346123,184.31,-3.69,-17.37,-0.660,3.070,9.390,0.000,0.062,-0.062
1346145,184.31,-3.69,-17.37,-0.650,3.070,9.380,0.000,0.000,0.062
1346167,184.31,-3.69,-17.37,-0.670,3.040,9.400,0.062,-0.062,0.062
1346189,184.31,-3.69,-17.37,-0.650,3.030,9.380,-0.062,0.000,-0.062
1346214,184.31,-3.69,-17.37,-0.630,3.050,9.390,-0.062,0.000,-0.062
1346236,184.31,-3.69,-17.37,-0.650,3.060,9.370,-0.062,-0.062,-0.062
1346258,184.31,-3.69,-17.37,-0.660,3.070,9.360,0.000,-0.125,0.000
1346284,184.31,-3.69,-17.37,-0.660,3.050,9.380,-0.062,0.062,-0.125
1346306,184.31,-3.69,-17.37,-0.660,3.070,9.380,0.125,0.000,0.000
1346328,184.31,-3.69,-17.37,-0.660,3.060,9.410,0.062,0.062,0.000
1346354,184.31,-3.69,-17.37,-0.670,3.060,9.390,-0.125,0.000,-0.125
1346376,184.31,-3.69,-17.37,-0.670,3.030,9.390,0.000,-0.062,-0.125
1346398,184.31,-3.69,-17.37,-0.670,3.050,9.380,0.062,0.000,-0.062
1346425,184.31,-3.69,-17.37,-0.640,3.070,9.410,-0.062,-0.187,0.000
1346447,184.31,-3.69,-17.37,-0.630,3.060,9.360,0.187,-0.125,0.062
1346469,184.31,-3.69,-17.37,-0.650,3.060,9.360,0.312,0.000,-0.062
1346491,184.31,-3.69,-17.37,-0.680,3.050,9.430,0.125,0.187,-0.062
1346515,184.31,-3.69,-17.37,-0.690,3.080,9.440,-0.062,-0.125,0.125
1346537,184.31,-3.69,-17.37,-0.660,3.070,9.390,-0.062,-0.437,0.187
1346559,184.31,-3.69,-17.37,-0.620,3.030,9.330,-0.250,-0.375,0.000
1346586,184.31,-3.69,-17.37,-0.630,3.040,9.370,-0.125,0.437,-0.125
1346608,184.31,-3.69,-17.37,-0.670,3.080,9.400,0.250,0.312,-0.187
1346633,184.31,-3.69,-17.37,-0.670,3.050,9.380,0.312,0.375,-0.062
1346656,184.31,-3.69,-17.37,-0.680,3.090,9.380,0.187,0.062,0.000
1346678,184.31,-3.69,-17.37,-0.660,3.080,9.420,-0.062,-0.312,0.125
1346702,184.31,-3.69,-17.37,-0.640,3.070,9.390,-0.250,-0.250,0.062
1346726,184.31,-3.69,-17.37,-0.630,3.060,9.390,-0.187,-0.125,0.125
1346748,184.31,-3.69,-17.37,-0.630,3.040,9.340,-0.187,0.000,0.062
1346770,184.31,-3.69,-17.37,-0.660,3.050,9.370,-0.125,0.125,-0.125
1346792,184.31,-3.69,-17.37,-0.670,3.040,9.390,0.125,0.062,0.125
1346816,184.31,-3.69,-17.37,-0.660,3.070,9.420,0.062,0.062,0.062
1346838,184.31,-3.69,-17.37,-0.670,3.060,9.380,0.062,0.125,-0.125
1346860,184.31,-3.69,-17.37,-0.680,3.070,9.390,0.000,0.000,0.000
1346886,184.31,-3.69,-17.37,-0.650,3.050,9.380,-0.062,-0.187,-0.062
1346908,184.31,-3.69,-17.37,-0.670,3.040,9.360,-0.062,-0.187,0.000
1346930,184.31,-3.69,-17.37,-0.660,3.060,9.390,-0.187,-0.125,0.062
1346956,184.31,-3.69,-17.37,-0.660,3.030,9.380,0.062,0.062,-0.062
1346978,184.31,-3.69,-17.37,-0.680,3.080,9.380,0.000,0.250,-0.125
1347000,184.31,-3.69,-17.37,-0.670,3.070,9.410,-0.062,0.062,0.125
1347027,184.31,-3.69,-17.37,-0.650,3.060,9.390,-0.125,-0.125,0.000
1347049,184.31,-3.69,-17.37,-0.640,3.060,9.400,0.187,-0.062,0.125
1347071,184.31,-3.69,-17.37,-0.630,3.050,9.360,0.062,-0.062,0.062
1347093,184.31,-3.69,-17.37,-0.640,3.050,9.350,0.000,0.187,-0.125
1347118,184.31,-3.69,-17.37,-0.660,3.050,9.380,-0.187,-0.062,-0.125
1347140,184.31,-3.69,-17.37,-0.660,3.090,9.400,0.000,-0.125,-0.062
1347165,184.31,-3.69,-17.37,-0.670,3.070,9.420,0.062,-0.125,-0.062
1347188,184.31,-3.69,-17.37,-0.670,3.080,9.400,0.062,-0.125,-0.062
1347210,184.31,-3.69,-17.37,-0.660,3.070,9.370,0.062,0.000,0.062
1347234,184.31,-3.69,-17.37,-0.660,3.080,9.400,-0.312,0.312,0.062
1347258,184.31,-3.69,-17.37,-0.680,3.070,9.380,-0.375,0.250,-0.062
1347280,184.31,-3.69,-17.37,-0.690,3.040,9.390,-0.500,0.187,0.000
1347302,184.31,-3.69,-17.37,-0.680,3.020,9.380,-0.375,-0.062,0.062
1347328,184.31,-3.69,-17.37,-0.660,3.060,9.400,-0.062,-0.187,0.062
1347350,184.31,-3.69,-17.37,-0.650,3.050,9.390,0.375,-0.062,0.062
1347372,184.31,-3.69,-17.37,-0.630,3.060,9.390,0.437,0.062,0.062
1347394,184.31,-3.69,-17.37,-0.670,3.080,9.380,0.000,0.062,0.000
1347419,184.31,-3.69,-17.37,-0.680,3.070,9.430,-0.250,0.062,0.062
1347441,184.31,-3.69,-17.37,-0.650,3.070,9.390,-0.437,0.000,-0.062
1347466,184.31,-3.69,-17.37,-0.610,3.030,9.360,-0.500,0.000,-0.187
1347489,184.31,-3.69,-17.37,-0.740,3.020,9.410,-0.250,0.375,-0.250
1347511,184.31,-3.69,-17.37,-0.760,3.050,9.450,0.187,-0.250,0.062
1347535,184.31,-3.69,-17.37,-0.660,3.070,9.400,0.687,-0.937,0.375
1347559,184.31,-3.62,-17.37,-0.590,3.050,9.350,0.500,-0.250,0.062
1347581,184.31,-3.62,-17.37,-0.620,3.060,9.390,0.250,0.312,-0.250
1347603,184.31,-3.62,-17.37,-0.690,3.080,9.420,0.000,0.375,-0.125
1347629,184.31,-3.62,-17.37,-0.670,3.050,9.380,-0.562,0.125,-0.125
1347651,184.31,-3.62,-17.37,-0.660,3.030,9.360,-0.562,0.062,-0.125
1347673,184.31,-3.62,-17.37,-0.660,3.010,9.410,-0.437,-0.312,-0.125
1347695,184.31,-3.62,-17.37,-0.670,3.040,9.400,0.312,-0.187,0.000
1347720,184.31,-3.62,-17.37,-0.640,3.050,9.380,0.625,0.000,0.000
1347742,184.31,-3.62,-17.37,-0.650,3.060,9.380,0.687,0.187,0.000
1347765,184.31,-3.62,-17.37,-0.670,3.110,9.380,0.062,0.000,0.000
1347790,184.31,-3.62,-17.37,-0.670,3.070,9.430,-0.187,-0.125,0.000
1347812,184.31,-3.62,-17.37,-0.670,3.040,9.390,-0.500,-0.250,0.000
1347834,184.31,-3.62,-17.37,-0.650,3.070,9.390,-0.375,-0.062,-0.062
1347860,184.31,-3.62,-17.37,-0.650,3.030,9.370,-0.125,-0.125,0.062
1347882,184.31,-3.62,-17.37,-0.650,3.030,9.390,0.312,0.187,0.000
1347904,184.31,-3.62,-17.37,-0.670,3.030,9.380,0.500,0.187,-0.062
1347930,184.31,-3.62,-17.37,-0.680,3.080,9.410,0.250,-0.062,0.125
1347952,184.31,-3.62,-17.37,-0.680,3.090,9.390,0.062,-0.125,0.125
1347974,184.31,-3.62,-17.37,-0.660,3.070,9.410,-0.375,-0.187,0.000
1347996,184.31,-3.62,-17.37,-0.680,3.030,9.380,-0.500,-0.125,0.000
1348021,184.31,-3.62,-17.37,-0.640,3.050,9.380,-0.312,-0.187,0.000
1348043,184.31,-3.62,-17.37,-0.630,3.040,9.380,-0.187,0.000,0.000
1348066,184.31,-3.62,-17.37,-0.650,3.020,9.400,0.125,0.062,0.000
1348091,184.31,-3.62,-17.37,-0.650,3.050,9.390,0.187,0.250,0.000
1348113,184.31,-3.62,-17.37,-0.650,3.080,9.390,0.187,0.000,-0.125
1348135,184.31,-3.62,-17.37,-0.660,3.050,9.390,0.125,0.062,-0.062
1348161,184.31,-3.62,-17.37,-0.660,3.040,9.370,0.000,0.125,-0.125
1348183,184.31,-3.62,-17.37,-0.680,3.050,9.410,0.062,-0.187,-0.125
1348205,184.31,-3.62,-17.37,-0.660,3.050,9.370,0.062,-0.125,-0.062
1348231,184.31,-3.62,-17.37,-0.650,3.080,9.380,0.000,-0.187,0.062
1348253,184.31,-3.62,-17.37,-0.660,3.050,9.380,0.062,0.062,0.062
1348275,184.31,-3.62,-17.37,-0.640,3.060,9.410,-0.187,0.062,0.187
1348297,184.31,-3.62,-17.37,-0.660,3.050,9.420,-0.125,0.125,0.000
1348322,184.31,-3.62,-17.37,-0.660,3.060,9.380,-0.125,0.250,0.000
1348344,184.31,-3.62,-17.37,-0.620,3.070,9.380,0.000,-0.125,-0.062
1348366,184.31,-3.62,-17.37,-0.610,3.040,9.300,0.000,-0.062,0.062
1348392,184.31,-3.62,-17.37,-0.710,3.030,9.460,-0.250,0.000,-0.125
1348414,184.31,-3.62,-17.37,-0.660,3.100,9.440,0.375,-0.437,0.187
1348436,184.31,-3.62,-17.37,-0.580,3.100,9.350,0.375,-0.062,0.062
1348462,184.31,-3.62,-17.37,-0.650,3.030,9.380,0.125,0.375,-0.250
1348484,184.31,-3.62,-17.37,-0.710,3.080,9.410,0.312,0.062,0.000
1348506,184.31,-3.62,-17.37,-0.670,3.070,9.400,-0.250,-0.125,0.125
1348533,184.31,-3.62,-17.37,-0.630,3.070,9.350,-0.625,-0.125,0.000
1348555,184.31,-3.62,-17.37,-0.660,3.060,9.380,-0.500,-0.062,0.000
1348579,184.31,-3.62,-17.37,-0.660,3.070,9.420,-0.375,-0.062,0.000
1348603,184.31,-3.62,-17.37,-0.640,3.020,9.330,-0.125,0.000,-0.062
1348625,184.31,-3.62,-17.37,-0.640,3.050,9.380,0.062,0.125,0.000
1348647,184.31,-3.62,-17.37,-0.660,3.070,9.410,0.062,0.062,0.000
